1170,630,"CDG","ARN","4:00","Wednesday","8:00","Wednesday",599.95,1
1171,633,"CDG","ARN","6:00","Wednesday","11:00","Wednesday",159.99,1
1172,636,"CDG","ARN","8:00","Wednesday","14:00","Wednesday",159.99,1
1173,639,"CDG","ARN","9:00","Wednesday","16:00","Wednesday",299.99,1
1174,642,"CDG","GCM","4:00","Wednesday","8:00","Wednesday",125,2
1175,645,"CDG","GCM","6:00","Wednesday","11:00","Wednesday",159.99,2
1176,648,"CDG","GCM","8:00","Wednesday","14:00","Wednesday",79.95,2
1177,651,"CDG","GCM","9:00","Wednesday","16:00","Wednesday",59,2
1178,654,"CDG","GCM","10:00","Wednesday","18:00","Wednesday",159.99,2
1179,657,"CDG","GCM","12:00","Wednesday","20:00","Wednesday",59,2
1180,660,"CDG","GCM","14:00","Wednesday","0:00","Thursday",79.95,2
1181,663,"CDG","YYZ","4:00","Wednesday","8:00","Wednesday",233.99,1
1182,666,"CDG","YYZ","6:00","Wednesday","11:00","Wednesday",199.99,1
1183,669,"CDG","YYZ","8:00","Wednesday","14:00","Wednesday",599.95,1
1184,672,"CDG","YYZ","9:00","Wednesday","16:00","Wednesday",99.95,1
1185,675,"CDG","YYZ","10:00","Wednesday","18:00","Wednesday",59,1
1186,678,"CDG","ITO","4:00","Wednesday","8:00","Wednesday",59,1
1187,681,"CDG","ITO","6:00","Wednesday","11:00","Wednesday",209.89,1
1188,684,"CDG","ITO","8:00","Wednesday","14:00","Wednesday",59,1
1189,687,"CDG","ITO","9:00","Wednesday","16:00","Wednesday",299.99,1
1190,690,"CDG","ITO","10:00","Wednesday","18:00","Wednesday",79.95,1
1191,693,"CDG","ITO","12:00","Wednesday","20:00","Wednesday",209.89,1
1192,696,"CDG","ITO","14:00","Wednesday","0:00","Thursday",599.95,1
1193,699,"CDG","ITO","15:00","Wednesday","3:00","Thursday",59,1
1194,702,"CDG","HNL","4:00","Wednesday","8:00","Wednesday",99.95,1
1195,705,"CDG","HNL","6:00","Wednesday","11:00","Wednesday",233.99,1
1196,708,"CDG","HNL","8:00","Wednesday","14:00","Wednesday",79.95,1
1197,711,"CDG","HNL","9:00","Wednesday","16:00","Wednesday",125,1
1198,714,"CDG","HNL","10:00","Wednesday","18:00","Wednesday",199.99,1
1199,717,"LHR","HNL","4:00","Wednesday","8:00","Wednesday",125,2
1200,720,"LHR","HNL","6:00","Wednesday","11:00","Wednesday",233.99,2
1201,723,"LHR","HNL","8:00","Wednesday","14:00","Wednesday",299.99,2
1202,726,"LHR","HNL","9:00","Wednesday","16:00","Wednesday",199.99,2
1203,729,"LHR","HNL","10:00","Wednesday","18:00","Wednesday",209.89,2
1204,732,"LHR","HNL","12:00","Wednesday","20:00","Wednesday",125,2
1205,735,"LHR","HNL","14:00","Wednesday","0:00","Thursday",209.89,2
1206,738,"LHR","HNL","15:00","Wednesday","3:00","Thursday",233.99,2
1207,741,"LHR","HKG","4:00","Wednesday","8:00","Wednesday",233.99,2
1208,744,"LHR","HKG","6:00","Wednesday","11:00","Wednesday",159.99,2
1209,747,"LHR","HKG","8:00","Wednesday","14:00","Wednesday",99.95,2
1210,750,"LHR","HKG","9:00","Wednesday","16:00","Wednesday",233.99,2
1211,753,"LHR","HKG","10:00","Wednesday","18:00","Wednesday",159.99,2
1212,756,"LHR","NRT","4:00","Wednesday","8:00","Wednesday",299.99,3
1213,759,"LHR","NRT","6:00","Wednesday","11:00","Wednesday",159.99,3
1214,762,"LHR","NRT","8:00","Wednesday","14:00","Wednesday",199.99,3
1215,765,"LHR","NRT","9:00","Wednesday","16:00","Wednesday",125,3
1216,768,"LHR","NRT","10:00","Wednesday","18:00","Wednesday",599.95,3
1217,771,"LHR","NRT","12:00","Wednesday","20:00","Wednesday",233.99,3
1218,774,"LHR","NRT","14:00","Wednesday","0:00","Thursday",99.95,3
1219,777,"LHR","NRT","15:00","Wednesday","3:00","Thursday",59,3
1220,780,"LHR","NRT","17:00","Wednesday","7:00","Thursday",233.99,3
1221,783,"LHR","CDG","4:00","Wednesday","8:00","Wednesday",159.99,2
1222,786,"LHR","CDG","6:00","Wednesday","11:00","Wednesday",233.99,2
1223,789,"LHR","CDG","8:00","Wednesday","14:00","Wednesday",59,2
1224,792,"LHR","CDG","9:00","Wednesday","16:00","Wednesday",233.99,2
1225,795,"LHR","GCM","4:00","Wednesday","8:00","Wednesday",599.95,4
1226,798,"LHR","GCM","6:00","Wednesday","11:00","Wednesday",299.99,4
1227,801,"LHR","GCM","8:00","Wednesday","14:00","Wednesday",79.95,4
1228,804,"LHR","GCM","9:00","Wednesday","16:00","Wednesday",125,4
1229,807,"LHR","GCM","10:00","Wednesday","18:00","Wednesday",299.99,4
1230,810,"LHR","GCM","12:00","Wednesday","20:00","Wednesday",125,4
1231,813,"LHR","YYZ","4:00","Wednesday","8:00","Wednesday",599.95,1
1232,816,"LHR","ITO","4:00","Wednesday","8:00","Wednesday",159.99,4
1233,819,"LHR","ITO","6:00","Wednesday","11:00","Wednesday",159.99,4
1234,822,"LHR","ITO","8:00","Wednesday","14:00","Wednesday",209.89,4
1235,825,"LHR","ITO","9:00","Wednesday","16:00","Wednesday",209.89,4
1236,828,"LHR","ITO","10:00","Wednesday","18:00","Wednesday",199.99,4
1237,831,"LHR","ITO","12:00","Wednesday","20:00","Wednesday",199.99,4
1238,834,"LHR","CUR","4:00","Wednesday","8:00","Wednesday",125,3
1239,837,"LHR","CUR","6:00","Wednesday","11:00","Wednesday",199.99,3
1240,840,"LHR","CUR","8:00","Wednesday","14:00","Wednesday",199.99,3
1241,843,"LHR","CUR","9:00","Wednesday","16:00","Wednesday",209.89,3
1242,846,"LHR","CUR","10:00","Wednesday","18:00","Wednesday",79.95,3
1243,849,"ARN","HNL","4:00","Wednesday","8:00","Wednesday",59,2
1244,852,"ARN","HNL","6:00","Wednesday","11:00","Wednesday",99.95,2
1245,855,"ARN","HNL","8:00","Wednesday","14:00","Wednesday",299.99,2
1246,858,"ARN","HKG","4:00","Wednesday","8:00","Wednesday",79.95,2
1247,861,"ARN","NRT","4:00","Wednesday","8:00","Wednesday",159.99,2
1248,864,"ARN","NRT","6:00","Wednesday","11:00","Wednesday",159.99,2
1249,867,"ARN","NRT","8:00","Wednesday","14:00","Wednesday",79.95,2
1250,870,"ARN","NRT","9:00","Wednesday","16:00","Wednesday",159.99,2
1251,873,"ARN","NRT","10:00","Wednesday","18:00","Wednesday",125,2
1252,876,"ARN","NRT","12:00","Wednesday","20:00","Wednesday",299.99,2
1253,879,"ARN","NRT","14:00","Wednesday","0:00","Thursday",99.95,2
1254,882,"ARN","NRT","15:00","Wednesday","3:00","Thursday",299.99,2
1255,885,"ARN","CDG","4:00","Wednesday","8:00","Wednesday",159.99,1
1256,888,"ARN","CDG","6:00","Wednesday","11:00","Wednesday",299.99,1
1257,891,"ARN","CDG","8:00","Wednesday","14:00","Wednesday",233.99,1
1258,894,"ARN","CDG","9:00","Wednesday","16:00","Wednesday",233.99,1
1259,897,"ARN","CDG","10:00","Wednesday","18:00","Wednesday",299.99,1
1260,900,"ARN","CDG","12:00","Wednesday","20:00","Wednesday",99.95,1
1261,903,"ARN","CDG","14:00","Wednesday","0:00","Thursday",599.95,1
1262,906,"ARN","CDG","15:00","Wednesday","3:00","Thursday",99.95,1
1263,909,"ARN","CDG","17:00","Wednesday","7:00","Thursday",159.99,1
1264,912,"ARN","LHR","4:00","Wednesday","8:00","Wednesday",299.99,3
1265,915,"ARN","LHR","6:00","Wednesday","11:00","Wednesday",79.95,3
1266,918,"ARN","LHR","8:00","Wednesday","14:00","Wednesday",299.99,3
1267,921,"ARN","LHR","9:00","Wednesday","16:00","Wednesday",599.95,3
1268,924,"ARN","LHR","10:00","Wednesday","18:00","Wednesday",79.95,3
1269,927,"ARN","LHR","12:00","Wednesday","20:00","Wednesday",59,3
1270,930,"ARN","LHR","14:00","Wednesday","0:00","Thursday",233.99,3
1271,933,"ARN","LHR","15:00","Wednesday","3:00","Thursday",299.99,3
1272,936,"ARN","GCM","4:00","Wednesday","8:00","Wednesday",233.99,2
1273,939,"ARN","GCM","6:00","Wednesday","11:00","Wednesday",125,2
1274,942,"ARN","GCM","8:00","Wednesday","14:00","Wednesday",159.99,2
1275,945,"ARN","GCM","9:00","Wednesday","16:00","Wednesday",79.95,2
1276,948,"ARN","GCM","10:00","Wednesday","18:00","Wednesday",233.99,2
1277,951,"ARN","GCM","12:00","Wednesday","20:00","Wednesday",99.95,2
1278,954,"ARN","GCM","14:00","Wednesday","0:00","Thursday",79.95,2
1279,957,"ARN","GCM","15:00","Wednesday","3:00","Thursday",299.99,2
1280,960,"ARN","YYZ","4:00","Wednesday","8:00","Wednesday",209.89,2
1281,963,"ARN","YYZ","6:00","Wednesday","11:00","Wednesday",79.95,2
1282,966,"ARN","ITO","4:00","Wednesday","8:00","Wednesday",59,3
1283,969,"ARN","ITO","6:00","Wednesday","11:00","Wednesday",209.89,3
1284,972,"ARN","ITO","8:00","Wednesday","14:00","Wednesday",125,3
1285,975,"ARN","ITO","9:00","Wednesday","16:00","Wednesday",125,3
1286,978,"ARN","ITO","10:00","Wednesday","18:00","Wednesday",199.99,3
1287,981,"ARN","HNL","4:00","Wednesday","8:00","Wednesday",599.95,2
1288,984,"ARN","HNL","6:00","Wednesday","11:00","Wednesday",79.95,2
1289,987,"ARN","HNL","8:00","Wednesday","14:00","Wednesday",99.95,2
1290,990,"ARN","HNL","9:00","Wednesday","16:00","Wednesday",159.99,2
1291,993,"ARN","HNL","10:00","Wednesday","18:00","Wednesday",209.89,2
1292,996,"ARN","HNL","12:00","Wednesday","20:00","Wednesday",59,2
1293,999,"ARN","HNL","14:00","Wednesday","0:00","Thursday",99.95,2
1294,1002,"ARN","HNL","15:00","Wednesday","3:00","Thursday",59,2
1295,1005,"GCM","HNL","4:00","Wednesday","8:00","Wednesday",599.95,3
1296,1008,"GCM","HNL","6:00","Wednesday","11:00","Wednesday",125,3
1297,1011,"GCM","HKG","4:00","Wednesday","8:00","Wednesday",233.99,3
1298,1014,"GCM","HKG","6:00","Wednesday","11:00","Wednesday",159.99,3
1299,1017,"GCM","HKG","8:00","Wednesday","14:00","Wednesday",59,3
1300,1020,"GCM","HKG","9:00","Wednesday","16:00","Wednesday",59,3
1301,1023,"GCM","HKG","10:00","Wednesday","18:00","Wednesday",299.99,3
1302,1026,"GCM","NRT","4:00","Wednesday","8:00","Wednesday",99.95,2
1303,1029,"GCM","CDG","4:00","Wednesday","8:00","Wednesday",99.95,2
1304,1032,"GCM","CDG","6:00","Wednesday","11:00","Wednesday",233.99,2
1305,1035,"GCM","CDG","8:00","Wednesday","14:00","Wednesday",233.99,2
1306,1038,"GCM","LHR","4:00","Wednesday","8:00","Wednesday",59,4
1307,1041,"GCM","ARN","4:00","Wednesday","8:00","Wednesday",599.95,3
1308,1044,"GCM","ARN","6:00","Wednesday","11:00","Wednesday",99.95,3
1309,1047,"GCM","ARN","8:00","Wednesday","14:00","Wednesday",99.95,3
1310,1050,"GCM","YYZ","4:00","Wednesday","8:00","Wednesday",59,3
1311,1053,"GCM","YYZ","6:00","Wednesday","11:00","Wednesday",299.99,3
1312,1056,"GCM","YYZ","8:00","Wednesday","14:00","Wednesday",125,3
1313,1059,"GCM","YYZ","9:00","Wednesday","16:00","Wednesday",79.95,3
1314,1062,"GCM","YYZ","10:00","Wednesday","18:00","Wednesday",233.99,3
1315,1065,"GCM","YYZ","12:00","Wednesday","20:00","Wednesday",209.89,3
1316,1068,"GCM","YYZ","14:00","Wednesday","0:00","Thursday",125,3
1317,1071,"GCM","ITO","4:00","Wednesday","8:00","Wednesday",125,1
1318,1074,"GCM","ITO","6:00","Wednesday","11:00","Wednesday",79.95,1
1319,1077,"GCM","ITO","8:00","Wednesday","14:00","Wednesday",233.99,1
1320,1080,"GCM","ITO","9:00","Wednesday","16:00","Wednesday",233.99,1
1321,1083,"GCM","ITO","10:00","Wednesday","18:00","Wednesday",199.99,1
1322,1086,"GCM","ITO","12:00","Wednesday","20:00","Wednesday",209.89,1
1323,1089,"GCM","ITO","14:00","Wednesday","0:00","Thursday",599.95,1
1324,1092,"GCM","ITO","15:00","Wednesday","3:00","Thursday",125,1
1325,1095,"GCM","ITO","17:00","Wednesday","7:00","Thursday",59,1
1326,1098,"GCM","HNL","4:00","Wednesday","8:00","Wednesday",159.99,2
1327,1101,"GCM","HNL","6:00","Wednesday","11:00","Wednesday",233.99,2
1328,1104,"GCM","HNL","8:00","Wednesday","14:00","Wednesday",59,2
1329,1107,"GCM","HNL","9:00","Wednesday","16:00","Wednesday",59,2
1330,1110,"GCM","CUR","4:00","Wednesday","8:00","Wednesday",125,1
1331,1113,"GCM","CUR","6:00","Wednesday","11:00","Wednesday",159.99,1
1332,1116,"GCM","CUR","8:00","Wednesday","14:00","Wednesday",199.99,1
1333,1119,"GCM","CUR","9:00","Wednesday","16:00","Wednesday",99.95,1
1334,1122,"GCM","CUR","10:00","Wednesday","18:00","Wednesday",299.99,1
1335,1125,"YYZ","HNL","4:00","Wednesday","8:00","Wednesday",99.95,1
1336,1128,"YYZ","HNL","6:00","Wednesday","11:00","Wednesday",199.99,1
1337,1131,"YYZ","HNL","8:00","Wednesday","14:00","Wednesday",299.99,1
1338,1134,"YYZ","HKG","4:00","Wednesday","8:00","Wednesday",159.99,2
1339,1137,"YYZ","HKG","6:00","Wednesday","11:00","Wednesday",199.99,2
1340,1140,"YYZ","NRT","4:00","Wednesday","8:00","Wednesday",599.95,3
1341,1143,"YYZ","NRT","6:00","Wednesday","11:00","Wednesday",209.89,3
1342,1146,"YYZ","NRT","8:00","Wednesday","14:00","Wednesday",599.95,3
1343,1149,"YYZ","NRT","9:00","Wednesday","16:00","Wednesday",299.99,3
1344,1152,"YYZ","NRT","10:00","Wednesday","18:00","Wednesday",599.95,3
1345,1155,"YYZ","CDG","4:00","Wednesday","8:00","Wednesday",209.89,2
1346,1158,"YYZ","CDG","6:00","Wednesday","11:00","Wednesday",199.99,2
1347,1161,"YYZ","CDG","8:00","Wednesday","14:00","Wednesday",199.99,2
1348,1164,"YYZ","CDG","9:00","Wednesday","16:00","Wednesday",125,2
1349,1167,"YYZ","CDG","10:00","Wednesday","18:00","Wednesday",125,2
1350,1170,"YYZ","CDG","12:00","Wednesday","20:00","Wednesday",233.99,2
1351,1173,"YYZ","CDG","14:00","Wednesday","0:00","Thursday",209.89,2
1352,1176,"YYZ","CDG","15:00","Wednesday","3:00","Thursday",79.95,2
1353,1179,"YYZ","LHR","4:00","Wednesday","8:00","Wednesday",59,4
1354,1182,"YYZ","LHR","6:00","Wednesday","11:00","Wednesday",99.95,4
1355,1185,"YYZ","LHR","8:00","Wednesday","14:00","Wednesday",125,4
1356,1188,"YYZ","ARN","4:00","Wednesday","8:00","Wednesday",599.95,2
1357,1191,"YYZ","ARN","6:00","Wednesday","11:00","Wednesday",299.99,2
1358,1194,"YYZ","GCM","4:00","Wednesday","8:00","Wednesday",79.95,3
1359,1197,"YYZ","GCM","6:00","Wednesday","11:00","Wednesday",79.95,3
1360,1200,"YYZ","GCM","8:00","Wednesday","14:00","Wednesday",209.89,3
1361,1203,"YYZ","GCM","9:00","Wednesday","16:00","Wednesday",59,3
1362,1206,"YYZ","GCM","10:00","Wednesday","18:00","Wednesday",599.95,3
1363,1209,"YYZ","GCM","12:00","Wednesday","20:00","Wednesday",599.95,3
1364,1212,"YYZ","GCM","14:00","Wednesday","0:00","Thursday",59,3
1365,1215,"YYZ","GCM","15:00","Wednesday","3:00","Thursday",79.95,3
1366,1218,"YYZ","ITO","4:00","Wednesday","8:00","Wednesday",299.99,2
1367,1221,"YYZ","ITO","6:00","Wednesday","11:00","Wednesday",79.95,2
1368,1224,"YYZ","ITO","8:00","Wednesday","14:00","Wednesday",199.99,2
1369,1227,"YYZ","ITO","9:00","Wednesday","16:00","Wednesday",599.95,2
1370,1230,"YYZ","ITO","10:00","Wednesday","18:00","Wednesday",99.95,2
1371,1233,"YYZ","ITO","12:00","Wednesday","20:00","Wednesday",79.95,2
1372,1236,"YYZ","ITO","14:00","Wednesday","0:00","Thursday",599.95,2
1373,1239,"YYZ","HNL","4:00","Wednesday","8:00","Wednesday",159.99,1
1374,1242,"YYZ","HNL","6:00","Wednesday","11:00","Wednesday",233.99,1
1375,1245,"ITO","HNL","4:00","Wednesday","8:00","Wednesday",79.95,3
1376,1248,"ITO","HNL","6:00","Wednesday","11:00","Wednesday",599.95,3
1377,1251,"ITO","HNL","8:00","Wednesday","14:00","Wednesday",59,3
1378,1254,"ITO","HNL","9:00","Wednesday","16:00","Wednesday",79.95,3
1379,1257,"ITO","HNL","10:00","Wednesday","18:00","Wednesday",299.99,3
1380,1260,"ITO","HNL","12:00","Wednesday","20:00","Wednesday",299.99,3
1381,1263,"ITO","HNL","14:00","Wednesday","0:00","Thursday",233.99,3
1382,1266,"ITO","HNL","15:00","Wednesday","3:00","Thursday",59,3
1383,1269,"ITO","HKG","4:00","Wednesday","8:00","Wednesday",59,2
1384,1272,"ITO","HKG","6:00","Wednesday","11:00","Wednesday",79.95,2
1385,1275,"ITO","CDG","4:00","Wednesday","8:00","Wednesday",209.89,2
1386,1278,"ITO","CDG","6:00","Wednesday","11:00","Wednesday",159.99,2
1387,1281,"ITO","CDG","8:00","Wednesday","14:00","Wednesday",125,2
1388,1284,"ITO","CDG","9:00","Wednesday","16:00","Wednesday",79.95,2
1389,1287,"ITO","CDG","10:00","Wednesday","18:00","Wednesday",125,2
1390,1290,"ITO","CDG","12:00","Wednesday","20:00","Wednesday",159.99,2
1391,1293,"ITO","CDG","14:00","Wednesday","0:00","Thursday",159.99,2
1392,1296,"ITO","LHR","4:00","Wednesday","8:00","Wednesday",79.95,1
1393,1299,"ITO","LHR","6:00","Wednesday","11:00","Wednesday",159.99,1
1394,1302,"ITO","LHR","8:00","Wednesday","14:00","Wednesday",199.99,1
1395,1305,"ITO","ARN","4:00","Wednesday","8:00","Wednesday",299.99,2
1396,1308,"ITO","ARN","6:00","Wednesday","11:00","Wednesday",79.95,2
1397,1311,"ITO","ARN","8:00","Wednesday","14:00","Wednesday",59,2
1398,1314,"ITO","ARN","9:00","Wednesday","16:00","Wednesday",79.95,2
1399,1317,"ITO","ARN","10:00","Wednesday","18:00","Wednesday",159.99,2
1400,1320,"ITO","GCM","4:00","Wednesday","8:00","Wednesday",233.99,2
1401,1323,"ITO","GCM","6:00","Wednesday","11:00","Wednesday",79.95,2
1402,1326,"ITO","GCM","8:00","Wednesday","14:00","Wednesday",159.99,2
1403,1329,"ITO","GCM","9:00","Wednesday","16:00","Wednesday",599.95,2
1404,1332,"ITO","YYZ","4:00","Wednesday","8:00","Wednesday",209.89,1
1405,1335,"ITO","YYZ","6:00","Wednesday","11:00","Wednesday",199.99,1
1406,1338,"ITO","YYZ","8:00","Wednesday","14:00","Wednesday",159.99,1
1407,1341,"ITO","YYZ","9:00","Wednesday","16:00","Wednesday",199.99,1
1408,1344,"ITO","YYZ","10:00","Wednesday","18:00","Wednesday",125,1
1409,1347,"ITO","YYZ","12:00","Wednesday","20:00","Wednesday",233.99,1
1410,1350,"ITO","YYZ","14:00","Wednesday","0:00","Thursday",599.95,1
1411,1353,"ITO","HNL","4:00","Wednesday","8:00","Wednesday",59,2
1412,1356,"ITO","HNL","6:00","Wednesday","11:00","Wednesday",599.95,2
1413,1359,"ITO","HNL","8:00","Wednesday","14:00","Wednesday",59,2
1414,1362,"ITO","HNL","9:00","Wednesday","16:00","Wednesday",125,2
1415,1365,"ITO","HNL","10:00","Wednesday","18:00","Wednesday",199.99,2
1416,1368,"ITO","HNL","12:00","Wednesday","20:00","Wednesday",99.95,2
1417,1371,"ITO","HNL","14:00","Wednesday","0:00","Thursday",99.95,2
1418,1374,"ITO","CUR","4:00","Wednesday","8:00","Wednesday",159.99,3
1419,1377,"ITO","CUR","6:00","Wednesday","11:00","Wednesday",79.95,3
1420,1380,"ITO","CUR","8:00","Wednesday","14:00","Wednesday",233.99,3
1421,1383,"ITO","CUR","9:00","Wednesday","16:00","Wednesday",159.99,3
1422,1386,"ITO","CUR","10:00","Wednesday","18:00","Wednesday",159.99,3
1423,1389,"ITO","CUR","12:00","Wednesday","20:00","Wednesday",79.95,3
1424,1392,"ITO","CUR","14:00","Wednesday","0:00","Thursday",79.95,3
1425,1395,"ITO","CUR","15:00","Wednesday","3:00","Thursday",59,3
1426,1398,"HNL","HNL","4:00","Wednesday","8:00","Wednesday",125,1
1427,1401,"HNL","HNL","6:00","Wednesday","11:00","Wednesday",299.99,1
1428,1404,"HNL","HNL","8:00","Wednesday","14:00","Wednesday",125,1
1429,1407,"HNL","HNL","9:00","Wednesday","16:00","Wednesday",199.99,1
1430,1410,"HNL","HKG","4:00","Wednesday","8:00","Wednesday",125,2
1431,1413,"HNL","HKG","6:00","Wednesday","11:00","Wednesday",209.89,2
1432,1416,"HNL","HKG","8:00","Wednesday","14:00","Wednesday",199.99,2
1433,1419,"HNL","NRT","4:00","Wednesday","8:00","Wednesday",299.99,2
1434,1422,"HNL","NRT","6:00","Wednesday","11:00","Wednesday",233.99,2
1435,1425,"HNL","NRT","8:00","Wednesday","14:00","Wednesday",79.95,2
1436,1428,"HNL","NRT","9:00","Wednesday","16:00","Wednesday",99.95,2
1437,1431,"HNL","NRT","10:00","Wednesday","18:00","Wednesday",299.99,2
1438,1434,"HNL","NRT","12:00","Wednesday","20:00","Wednesday",159.99,2
1439,1437,"HNL","LHR","4:00","Wednesday","8:00","Wednesday",199.99,4
1440,1440,"HNL","LHR","6:00","Wednesday","11:00","Wednesday",209.89,4
1441,1443,"HNL","LHR","8:00","Wednesday","14:00","Wednesday",125,4
1442,1446,"HNL","LHR","9:00","Wednesday","16:00","Wednesday",599.95,4
1443,1449,"HNL","ARN","4:00","Wednesday","8:00","Wednesday",233.99,1
1444,1452,"HNL","ARN","6:00","Wednesday","11:00","Wednesday",299.99,1
1445,1455,"HNL","GCM","4:00","Wednesday","8:00","Wednesday",599.95,3
1446,1458,"HNL","GCM","6:00","Wednesday","11:00","Wednesday",233.99,3
1447,1461,"HNL","GCM","8:00","Wednesday","14:00","Wednesday",59,3
1448,1464,"HNL","GCM","9:00","Wednesday","16:00","Wednesday",599.95,3
1449,1467,"HNL","GCM","10:00","Wednesday","18:00","Wednesday",299.99,3
1450,1470,"HNL","ITO","4:00","Wednesday","8:00","Wednesday",299.99,4
1451,1473,"HNL","ITO","6:00","Wednesday","11:00","Wednesday",233.99,4
1452,1476,"HNL","ITO","8:00","Wednesday","14:00","Wednesday",59,4
1453,1479,"HNL","ITO","9:00","Wednesday","16:00","Wednesday",209.89,4
1454,1482,"HNL","ITO","10:00","Wednesday","18:00","Wednesday",125,4
1455,1485,"HNL","ITO","12:00","Wednesday","20:00","Wednesday",125,4
1456,1488,"CUR","HNL","4:00","Wednesday","8:00","Wednesday",79.95,1
1457,1491,"CUR","HNL","6:00","Wednesday","11:00","Wednesday",199.99,1
1458,1494,"CUR","HNL","8:00","Wednesday","14:00","Wednesday",299.99,1
1459,1497,"CUR","HNL","9:00","Wednesday","16:00","Wednesday",599.95,1
1460,1500,"CUR","HNL","10:00","Wednesday","18:00","Wednesday",599.95,1
1461,1503,"CUR","HKG","4:00","Wednesday","8:00","Wednesday",233.99,1
1462,1506,"CUR","HKG","6:00","Wednesday","11:00","Wednesday",79.95,1
1463,1509,"CUR","HKG","8:00","Wednesday","14:00","Wednesday",209.89,1
1464,1512,"CUR","HKG","9:00","Wednesday","16:00","Wednesday",99.95,1
1465,1515,"CUR","HKG","10:00","Wednesday","18:00","Wednesday",99.95,1
1466,1518,"CUR","CDG","4:00","Wednesday","8:00","Wednesday",209.89,2
1467,1521,"CUR","CDG","6:00","Wednesday","11:00","Wednesday",599.95,2
1468,1524,"CUR","CDG","8:00","Wednesday","14:00","Wednesday",159.99,2
1469,1527,"CUR","LHR","4:00","Wednesday","8:00","Wednesday",99.95,2
1470,1530,"CUR","LHR","6:00","Wednesday","11:00","Wednesday",59,2
1471,1533,"CUR","LHR","8:00","Wednesday","14:00","Wednesday",233.99,2
1472,1536,"CUR","LHR","9:00","Wednesday","16:00","Wednesday",599.95,2
1473,1539,"CUR","LHR","10:00","Wednesday","18:00","Wednesday",79.95,2
1474,1542,"CUR","LHR","12:00","Wednesday","20:00","Wednesday",159.99,2
1475,1545,"CUR","LHR","14:00","Wednesday","0:00","Thursday",209.89,2
1476,1548,"CUR","ARN","4:00","Wednesday","8:00","Wednesday",125,2
1477,1551,"CUR","ARN","6:00","Wednesday","11:00","Wednesday",59,2
